ssuid,shhadid,pnum,monthcode,aage,adob_bmonth,adob_byear,edob_bmonth,tage,tage_ehc,tdob_byear,eothsuprt1yn,eothsuprt2yn,apartotamt,tpartotamt,tkidtotamt,wpfinwgt,uid,supports_parents,supports_children,age_group,generation
469860810240,11,101.0,12.0,1.0,1.0,1.0,2.0,48.0,47.0,1966.0,1.0,1.0,1.0,500.0,1000.0,2093.338588051321,469860810240-101.0,True,True,40-49,Generation x
469860847894,11,101.0,12.0,1.0,1.0,1.0,10.0,33.0,33.0,1980.0,1.0,2.0,1.0,6000.0,0.0,5967.534074895371,469860847894-101.0,True,False,30-39,Generation x
469860849596,11,101.0,12.0,1.0,1.0,1.0,6.0,50.0,50.0,1963.0,1.0,2.0,1.0,2000.0,0.0,1630.581043690448,469860849596-101.0,True,False,50-59,Boomer
469860860757,11,103.0,12.0,1.0,1.0,1.0,8.0,50.0,50.0,1963.0,1.0,2.0,1.0,10000.0,0.0,7528.898560321265,469860860757-103.0,True,False,50-59,Boomer
469860860757,11,104.0,12.0,1.0,1.0,1.0,9.0,53.0,53.0,1960.0,1.0,2.0,1.0,7000.0,0.0,7528.898560321265,469860860757-104.0,True,False,50-59,Boomer
469860861631,11,101.0,12.0,1.0,1.0,1.0,10.0,43.0,43.0,1970.0,1.0,2.0,1.0,2400.0,0.0,4403.7588689996055,469860861631-101.0,True,False,40-49,Generation x
469860932860,11,101.0,12.0,1.0,1.0,1.0,12.0,51.0,51.0,1962.0,1.0,2.0,1.0,7000.0,0.0,6954.1051069691175,469860932860-101.0,True,False,50-59,Boomer
469860995174,11,105.0,12.0,1.0,1.0,1.0,11.0,17.0,17.0,1996.0,1.0,2.0,2.0,75.0,0.0,2787.259711816325,469860995174-105.0,True,False,under 30,Millennials
469860995852,11,103.0,12.0,1.0,1.0,1.0,3.0,17.0,16.0,1997.0,1.0,2.0,2.0,125.0,0.0,2879.48638711008,469860995852-103.0,True,False,under 30,Gen Z
469995285954,11,101.0,12.0,1.0,1.0,1.0,11.0,47.0,47.0,1966.0,1.0,1.0,1.0,10000.0,5000.0,9600.081502757192,469995285954-101.0,True,True,40-49,Generation x
613092276198,11,101.0,12.0,1.0,1.0,1.0,4.0,58.0,57.0,1956.0,1.0,2.0,1.0,1200.0,0.0,2070.302004464152,613092276198-101.0,True,False,50-59,Boomer
613092995552,11,101.0,12.0,1.0,1.0,1.0,3.0,30.0,29.0,1984.0,1.0,2.0,1.0,400.0,0.0,2158.202074951137,613092995552-101.0,True,False,30-39,Millennials
613136406189,11,101.0,12.0,1.0,1.0,1.0,5.0,42.0,42.0,1971.0,1.0,2.0,1.0,720.0,0.0,2215.670318397747,613136406189-101.0,True,False,40-49,Generation x
613136408018,11,101.0,12.0,1.0,6.0,1.0,12.0,42.0,42.0,1971.0,1.0,2.0,1.0,400.0,0.0,1852.536598230133,613136408018-101.0,True,False,40-49,Generation x
613552684552,11,101.0,12.0,1.0,1.0,1.0,11.0,35.0,35.0,1978.0,1.0,2.0,1.0,5000.0,0.0,1783.7542172024505,613552684552-101.0,True,False,30-39,Generation x
667023136887,11,103.0,12.0,1.0,1.0,1.0,10.0,27.0,27.0,1986.0,1.0,2.0,1.0,2400.0,0.0,4768.151611552294,667023136887-103.0,True,False,under 30,Millennials
667023285676,11,101.0,12.0,1.0,1.0,1.0,7.0,38.0,38.0,1975.0,1.0,2.0,1.0,1000.0,0.0,4876.02692098349,667023285676-101.0,True,False,30-39,Generation x
667034285067,11,101.0,12.0,1.0,1.0,1.0,8.0,27.0,27.0,1986.0,1.0,2.0,1.0,1200.0,0.0,4266.364805800677,667034285067-101.0,True,False,under 30,Millennials
667034359035,11,102.0,12.0,1.0,1.0,1.0,9.0,36.0,36.0,1977.0,1.0,2.0,1.0,2400.0,0.0,4111.760900507787,667034359035-102.0,True,False,30-39,Generation x
667034359689,11,101.0,12.0,1.0,1.0,1.0,1.0,51.0,50.0,1963.0,1.0,2.0,1.0,4000.0,0.0,5227.820309314352,667034359689-101.0,True,False,50-59,Boomer
667114046142,11,102.0,12.0,1.0,1.0,1.0,12.0,21.0,21.0,1992.0,1.0,2.0,2.0,2400.0,0.0,4319.664426271592,667114046142-102.0,True,False,under 30,Millennials
667114406173,11,102.0,12.0,1.0,1.0,1.0,1.0,18.0,17.0,1996.0,1.0,2.0,2.0,1200.0,0.0,4090.5829915195363,667114406173-102.0,True,False,under 30,Millennials
667114689553,11,101.0,12.0,1.0,1.0,1.0,7.0,29.0,29.0,1984.0,1.0,2.0,1.0,300.0,0.0,6227.352141038593,667114689553-101.0,True,False,under 30,Millennials
667136861140,11,101.0,12.0,1.0,1.0,1.0,3.0,27.0,26.0,1987.0,1.0,2.0,1.0,300.0,0.0,1936.1394985898826,667136861140-101.0,True,False,under 30,Millennials
667136861140,11,102.0,12.0,1.0,1.0,1.0,6.0,28.0,28.0,1985.0,1.0,2.0,1.0,300.0,0.0,1936.1394985898826,667136861140-102.0,True,False,under 30,Millennials
667138228035,11,102.0,12.0,1.0,1.0,1.0,10.0,30.0,30.0,1983.0,1.0,2.0,1.0,600.0,0.0,4682.254341100914,667138228035-102.0,True,False,30-39,Millennials
667138285737,11,102.0,12.0,1.0,1.0,1.0,4.0,63.0,62.0,1951.0,1.0,2.0,1.0,1000.0,0.0,7178.729189240009,667138285737-102.0,True,False,60 years and over,Boomer
667138359035,11,101.0,12.0,1.0,1.0,1.0,10.0,30.0,30.0,1983.0,1.0,2.0,1.0,1200.0,0.0,7099.183804992782,667138359035-101.0,True,False,30-39,Millennials
667138359035,11,102.0,12.0,1.0,1.0,1.0,2.0,30.0,29.0,1984.0,1.0,2.0,1.0,1200.0,0.0,9104.91451283353,667138359035-102.0,True,False,30-39,Millennials
667138552373,11,101.0,12.0,1.0,1.0,1.0,7.0,37.0,37.0,1976.0,1.0,2.0,1.0,1000.0,0.0,8913.761716167013,667138552373-101.0,True,False,30-39,Generation x
667138688737,11,102.0,12.0,1.0,1.0,1.0,10.0,44.0,44.0,1969.0,1.0,2.0,2.0,1500.0,0.0,3855.081986936145,667138688737-102.0,True,False,40-49,Generation x
667185037086,11,101.0,12.0,1.0,1.0,1.0,7.0,45.0,45.0,1968.0,1.0,2.0,1.0,500.0,0.0,4424.71417593392,667185037086-101.0,True,False,40-49,Generation x
667185494243,11,101.0,12.0,1.0,1.0,1.0,5.0,47.0,47.0,1966.0,1.0,2.0,1.0,200.0,0.0,4094.6115130112175,667185494243-101.0,True,False,40-49,Generation x
667185625905,11,101.0,12.0,1.0,1.0,1.0,12.0,41.0,41.0,1972.0,1.0,2.0,1.0,500.0,0.0,3988.1062444575136,667185625905-101.0,True,False,40-49,Generation x
667185625905,11,102.0,12.0,1.0,1.0,1.0,8.0,35.0,35.0,1978.0,1.0,2.0,1.0,500.0,0.0,4894.401901720514,667185625905-102.0,True,False,30-39,Generation x
667185662944,11,101.0,12.0,1.0,1.0,1.0,8.0,39.0,39.0,1974.0,1.0,2.0,1.0,6720.0,0.0,4605.138838492726,667185662944-101.0,True,False,30-39,Generation x
667185809687,11,101.0,12.0,1.0,1.0,1.0,2.0,46.0,45.0,1968.0,1.0,2.0,1.0,350.0,0.0,3713.444980859204,667185809687-101.0,True,False,40-49,Generation x
667199057259,11,108.0,12.0,1.0,1.0,1.0,12.0,43.0,43.0,1970.0,1.0,2.0,1.0,2400.0,0.0,5309.520776200243,667199057259-108.0,True,False,40-49,Generation x
667199172149,11,101.0,12.0,1.0,1.0,1.0,10.0,38.0,38.0,1975.0,1.0,2.0,1.0,4800.0,0.0,4838.320485017902,667199172149-101.0,True,False,30-39,Generation x
667199988630,11,101.0,12.0,1.0,1.0,1.0,4.0,59.0,59.0,1954.0,1.0,2.0,1.0,7200.0,0.0,8091.629139974104,667199988630-101.0,True,False,50-59,Boomer
667204925035,11,101.0,12.0,1.0,1.0,1.0,2.0,38.0,37.0,1976.0,1.0,2.0,1.0,2400.0,0.0,4876.02692098349,667204925035-101.0,True,False,30-39,Generation x
667204925631,11,101.0,12.0,1.0,1.0,1.0,4.0,22.0,22.0,1991.0,1.0,2.0,1.0,750.0,0.0,6573.20730744246,667204925631-101.0,True,False,under 30,Millennials
667215816887,11,101.0,12.0,1.0,1.0,1.0,7.0,45.0,45.0,1968.0,1.0,2.0,1.0,3600.0,0.0,7065.450632211305,667215816887-101.0,True,False,40-49,Generation x
667285023197,11,101.0,12.0,1.0,1.0,1.0,8.0,40.0,40.0,1973.0,1.0,2.0,1.0,1000.0,0.0,4605.138838492726,667285023197-101.0,True,False,40-49,Generation x
667285138831,11,101.0,12.0,1.0,1.0,1.0,8.0,45.0,45.0,1968.0,1.0,2.0,2.0,2400.0,0.0,3605.449503562965,667285138831-101.0,True,False,40-49,Generation x
667285185470,11,101.0,12.0,1.0,1.0,1.0,11.0,30.0,30.0,1983.0,1.0,2.0,1.0,500.0,0.0,6882.481053504082,667285185470-101.0,True,False,30-39,Millennials
667285185470,11,102.0,12.0,1.0,1.0,1.0,4.0,32.0,31.0,1982.0,1.0,2.0,2.0,500.0,0.0,5028.950638585832,667285185470-102.0,True,False,30-39,Millennials
667285185470,11,103.0,12.0,1.0,6.0,1.0,6.0,20.0,20.0,1993.0,1.0,2.0,1.0,500.0,0.0,6156.103642834161,667285185470-103.0,True,False,under 30,Millennials
667285303196,11,102.0,12.0,1.0,1.0,1.0,8.0,35.0,35.0,1978.0,1.0,2.0,1.0,1200.0,0.0,1577.145413377244,667285303196-102.0,True,False,30-39,Generation x
667285303804,11,101.0,12.0,1.0,1.0,1.0,1.0,27.0,26.0,1987.0,1.0,2.0,1.0,300.0,0.0,1387.1947139154754,667285303804-101.0,True,False,under 30,Millennials
667285382553,11,101.0,12.0,1.0,1.0,1.0,1.0,32.0,31.0,1982.0,1.0,2.0,2.0,2000.0,0.0,5307.2123326662,667285382553-101.0,True,False,30-39,Millennials
667285472689,11,102.0,12.0,1.0,1.0,1.0,7.0,54.0,54.0,1959.0,1.0,2.0,2.0,500.0,0.0,4300.423829332262,667285472689-102.0,True,False,50-59,Boomer
667285508757,11,102.0,12.0,1.0,1.0,1.0,2.0,54.0,53.0,1960.0,1.0,2.0,1.0,2000.0,0.0,1898.8540012425428,667285508757-102.0,True,False,50-59,Boomer
667285689470,11,101.0,12.0,1.0,1.0,1.0,8.0,41.0,41.0,1972.0,1.0,2.0,1.0,864.0,0.0,4623.495189040118,667285689470-101.0,True,False,40-49,Generation x
667285689999,11,102.0,12.0,1.0,1.0,1.0,3.0,18.0,17.0,1996.0,1.0,2.0,1.0,2000.0,0.0,6655.552308222091,667285689999-102.0,True,False,under 30,Millennials
667285860489,11,101.0,12.0,1.0,1.0,1.0,1.0,51.0,50.0,1963.0,1.0,2.0,1.0,100.0,0.0,2849.4136932414003,667285860489-101.0,True,False,50-59,Boomer
667334406903,11,103.0,12.0,1.0,1.0,1.0,7.0,35.0,35.0,1978.0,1.0,2.0,2.0,2000.0,0.0,4705.173212747286,667334406903-103.0,True,False,30-39,Generation x
667334406903,11,109.0,12.0,1.0,1.0,1.0,6.0,21.0,21.0,1992.0,1.0,2.0,1.0,3000.0,0.0,4824.997241658371,667334406903-109.0,True,False,under 30,Millennials
667342037494,11,102.0,12.0,1.0,1.0,1.0,5.0,29.0,28.0,1985.0,1.0,2.0,2.0,700.0,0.0,7515.809865176781,667342037494-102.0,True,False,under 30,Millennials
667342073660,11,101.0,12.0,1.0,1.0,1.0,3.0,60.0,59.0,1954.0,1.0,1.0,1.0,4800.0,1600.0,3438.3888020206264,667342073660-101.0,True,True,60 years and over,Boomer
667406344316,11,101.0,12.0,1.0,1.0,1.0,8.0,45.0,45.0,1968.0,1.0,2.0,1.0,2400.0,0.0,5296.432227440182,667406344316-101.0,True,False,40-49,Generation x
667406344316,11,102.0,12.0,1.0,1.0,1.0,2.0,40.0,39.0,1974.0,1.0,2.0,1.0,2000.0,0.0,5296.432227440182,667406344316-102.0,True,False,40-49,Generation x
667408276086,11,101.0,12.0,1.0,1.0,1.0,1.0,20.0,19.0,1994.0,1.0,2.0,1.0,200.0,0.0,4225.153092595201,667408276086-101.0,True,False,under 30,Millennials
667408408086,11,101.0,12.0,1.0,1.0,1.0,12.0,54.0,54.0,1959.0,1.0,2.0,1.0,2400.0,0.0,4301.135822692012,667408408086-101.0,True,False,50-59,Boomer
667408408174,11,101.0,12.0,1.0,1.0,1.0,5.0,30.0,30.0,1983.0,1.0,2.0,1.0,300.0,0.0,3597.4904801623356,667408408174-101.0,True,False,30-39,Millennials
667408684316,11,101.0,12.0,1.0,1.0,1.0,3.0,31.0,30.0,1983.0,1.0,2.0,1.0,2400.0,0.0,3597.4904801623356,667408684316-101.0,True,False,30-39,Millennials
667408995449,11,101.0,12.0,1.0,1.0,1.0,4.0,45.0,45.0,1968.0,1.0,2.0,1.0,500.0,0.0,4764.050804807319,667408995449-101.0,True,False,40-49,Generation x
667418114593,11,101.0,12.0,1.0,1.0,1.0,1.0,87.0,87.0,1927.0,1.0,2.0,2.0,2400.0,0.0,2789.244886277885,667418114593-101.0,True,False,60 years and over,Silent
667418138440,11,101.0,12.0,1.0,1.0,1.0,7.0,58.0,58.0,1955.0,1.0,2.0,1.0,3750.0,0.0,1493.5674817897816,667418138440-101.0,True,False,50-59,Boomer
667418209198,11,101.0,12.0,1.0,1.0,1.0,4.0,43.0,42.0,1971.0,1.0,2.0,1.0,10000.0,0.0,5793.160251089681,667418209198-101.0,True,False,40-49,Generation x
667418209198,11,102.0,12.0,1.0,1.0,1.0,9.0,45.0,45.0,1968.0,1.0,2.0,2.0,1200.0,0.0,5793.160251089681,667418209198-102.0,True,False,40-49,Generation x
667418209631,11,101.0,12.0,1.0,1.0,1.0,10.0,35.0,35.0,1978.0,1.0,2.0,1.0,300.0,0.0,9659.915247245335,667418209631-101.0,True,False,30-39,Generation x
667418209631,11,102.0,12.0,1.0,1.0,1.0,1.0,30.0,29.0,1984.0,1.0,2.0,1.0,300.0,0.0,9659.915247245335,667418209631-102.0,True,False,30-39,Millennials
667418303373,11,102.0,12.0,1.0,1.0,1.0,11.0,49.0,49.0,1964.0,1.0,2.0,1.0,1200.0,0.0,4160.2010148770505,667418303373-102.0,True,False,40-49,Boomer
667418320944,11,101.0,12.0,1.0,1.0,1.0,8.0,39.0,39.0,1974.0,1.0,2.0,1.0,400.0,0.0,5827.51338828896,667418320944-101.0,True,False,30-39,Generation x
667418320944,11,102.0,12.0,1.0,1.0,1.0,1.0,19.0,18.0,1995.0,1.0,2.0,1.0,100.0,0.0,7223.379854549584,667418320944-102.0,True,False,under 30,Millennials
667418334844,11,102.0,12.0,1.0,1.0,1.0,4.0,53.0,52.0,1961.0,1.0,2.0,1.0,4000.0,0.0,1252.6118633031822,667418334844-102.0,True,False,50-59,Boomer
667418382360,11,102.0,12.0,1.0,1.0,1.0,5.0,52.0,52.0,1961.0,1.0,1.0,1.0,500.0,600.0,7817.4278214225,667418382360-102.0,True,True,50-59,Boomer
667418400887,11,103.0,12.0,1.0,1.0,1.0,7.0,16.0,16.0,1997.0,1.0,2.0,2.0,3000.0,0.0,5275.294166084623,667418400887-103.0,True,False,under 30,Gen Z
667418406027,11,101.0,12.0,1.0,1.0,1.0,6.0,25.0,24.0,1989.0,1.0,2.0,1.0,700.0,0.0,1599.2677410960712,667418406027-101.0,True,False,under 30,Millennials
667418406027,11,102.0,12.0,1.0,1.0,1.0,2.0,26.0,25.0,1988.0,1.0,2.0,1.0,300.0,0.0,1599.2677410960712,667418406027-102.0,True,False,under 30,Millennials
667418406297,11,101.0,12.0,1.0,1.0,1.0,3.0,52.0,51.0,1962.0,1.0,2.0,1.0,600.0,0.0,1329.0474353283832,667418406297-101.0,True,False,50-59,Boomer
667418406318,11,102.0,12.0,1.0,1.0,1.0,6.0,33.0,33.0,1980.0,1.0,2.0,1.0,4000.0,0.0,5967.526865444143,667418406318-102.0,True,False,30-39,Generation x
667418418584,11,103.0,12.0,1.0,1.0,1.0,10.0,16.0,16.0,1997.0,1.0,2.0,2.0,300.0,0.0,1260.843771197075,667418418584-103.0,True,False,under 30,Gen Z
667418604950,11,101.0,12.0,1.0,1.0,1.0,6.0,56.0,56.0,1957.0,1.0,2.0,1.0,1100.0,0.0,8469.480583153305,667418604950-101.0,True,False,50-59,Boomer
667418633360,11,101.0,12.0,1.0,1.0,1.0,5.0,36.0,36.0,1977.0,1.0,2.0,1.0,3000.0,0.0,8183.362205513074,667418633360-101.0,True,False,30-39,Generation x
667418816804,11,102.0,12.0,1.0,1.0,1.0,11.0,31.0,31.0,1982.0,1.0,2.0,2.0,150.0,0.0,1376.8293186636004,667418816804-102.0,True,False,30-39,Millennials
667418932189,11,103.0,12.0,1.0,1.0,1.0,6.0,19.0,19.0,1994.0,1.0,2.0,2.0,2000.0,0.0,4219.336890380319,667418932189-103.0,True,False,under 30,Millennials
667552824483,11,101.0,12.0,1.0,1.0,1.0,12.0,35.0,35.0,1978.0,1.0,2.0,1.0,5200.0,0.0,1611.7492871546262,667552824483-101.0,True,False,30-39,Generation x
667555688243,11,102.0,12.0,1.0,1.0,1.0,1.0,27.0,26.0,1987.0,1.0,2.0,1.0,400.0,0.0,4310.9762585376675,667555688243-102.0,True,False,under 30,Millennials
667689049905,11,103.0,12.0,1.0,6.0,1.0,9.0,26.0,26.0,1987.0,1.0,2.0,1.0,200.0,0.0,5280.466876225703,667689049905-103.0,True,False,under 30,Millennials
667689597086,11,101.0,12.0,1.0,1.0,1.0,10.0,62.0,62.0,1951.0,1.0,2.0,1.0,1500.0,0.0,5553.566414369113,667689597086-101.0,True,False,60 years and over,Boomer
667689771086,11,101.0,12.0,1.0,1.0,1.0,2.0,28.0,27.0,1986.0,1.0,2.0,1.0,10000.0,0.0,10500.228065880308,667689771086-101.0,True,False,under 30,Millennials
667689849946,11,101.0,12.0,1.0,1.0,1.0,10.0,59.0,59.0,1954.0,1.0,2.0,1.0,12000.0,0.0,7646.766508441783,667689849946-101.0,True,False,50-59,Boomer
667816021381,11,101.0,12.0,1.0,1.0,1.0,8.0,18.0,18.0,1995.0,1.0,2.0,1.0,1000.0,0.0,1899.8548359807846,667816021381-101.0,True,False,under 30,Millennials
667816021381,11,102.0,12.0,1.0,6.0,1.0,10.0,25.0,25.0,1988.0,1.0,2.0,2.0,1000.0,0.0,2055.621442935208,667816021381-102.0,True,False,under 30,Millennials
667816021381,11,103.0,12.0,1.0,6.0,1.0,7.0,21.0,21.0,1992.0,1.0,2.0,2.0,1000.0,0.0,1865.9153328726568,667816021381-103.0,True,False,under 30,Millennials
667816023630,11,101.0,12.0,1.0,1.0,1.0,5.0,38.0,38.0,1975.0,1.0,2.0,1.0,60.0,0.0,3894.678883825921,667816023630-101.0,True,False,30-39,Generation x
667816023630,11,102.0,12.0,1.0,1.0,1.0,3.0,36.0,35.0,1978.0,1.0,2.0,1.0,500.0,0.0,3894.678883825921,667816023630-102.0,True,False,30-39,Generation x
667816274585,11,101.0,12.0,1.0,1.0,1.0,6.0,53.0,53.0,1960.0,1.0,2.0,1.0,900.0,0.0,1816.6039039592333,667816274585-101.0,True,False,50-59,Boomer
667816828630,11,101.0,12.0,1.0,1.0,1.0,5.0,44.0,44.0,1969.0,1.0,2.0,1.0,1500.0,0.0,6441.973355022,667816828630-101.0,True,False,40-49,Generation x
667828228035,11,102.0,12.0,1.0,1.0,1.0,2.0,34.0,33.0,1980.0,1.0,2.0,1.0,1000.0,0.0,5517.565611398199,667828228035-102.0,True,False,30-39,Generation x
667828860689,11,102.0,12.0,1.0,1.0,1.0,12.0,33.0,33.0,1980.0,1.0,2.0,1.0,3000.0,0.0,4648.136606555296,667828860689-102.0,True,False,30-39,Generation x
667860086999,11,101.0,12.0,1.0,1.0,1.0,3.0,42.0,41.0,1972.0,1.0,2.0,1.0,2200.0,0.0,5738.847293485059,667860086999-101.0,True,False,40-49,Generation x
667860098285,11,101.0,12.0,1.0,1.0,1.0,9.0,55.0,55.0,1958.0,1.0,2.0,1.0,2000.0,0.0,8062.11922616989,667860098285-101.0,True,False,50-59,Boomer
667860136366,11,101.0,12.0,1.0,1.0,1.0,5.0,49.0,49.0,1964.0,1.0,2.0,1.0,1800.0,0.0,4416.0649796754715,667860136366-101.0,True,False,40-49,Boomer
667860136366,11,102.0,12.0,1.0,1.0,1.0,8.0,38.0,38.0,1975.0,1.0,2.0,1.0,1200.0,0.0,4416.0649796754715,667860136366-102.0,True,False,30-39,Generation x
667860199547,11,102.0,12.0,1.0,1.0,1.0,3.0,26.0,25.0,1988.0,1.0,2.0,1.0,150.0,0.0,1372.5193876976555,667860199547-102.0,True,False,under 30,Millennials
667860199547,11,104.0,12.0,1.0,1.0,1.0,11.0,33.0,33.0,1980.0,1.0,2.0,1.0,100.0,0.0,1333.0167055891945,667860199547-104.0,True,False,30-39,Generation x
667860274494,11,102.0,12.0,1.0,1.0,1.0,2.0,36.0,35.0,1978.0,1.0,2.0,1.0,3600.0,0.0,8651.376738842944,667860274494-102.0,True,False,30-39,Generation x
667860294465,11,102.0,12.0,1.0,1.0,1.0,2.0,42.0,42.0,1971.0,1.0,2.0,1.0,3900.0,0.0,1295.7316341867265,667860294465-102.0,True,False,40-49,Generation x
667860294470,11,102.0,12.0,1.0,1.0,1.0,11.0,59.0,59.0,1954.0,1.0,2.0,2.0,500.0,0.0,3905.910881497863,667860294470-102.0,True,False,50-59,Boomer
667860302067,11,101.0,12.0,1.0,1.0,1.0,11.0,36.0,36.0,1977.0,1.0,2.0,2.0,1500.0,0.0,4583.804341501254,667860302067-101.0,True,False,30-39,Generation x
667860320831,11,102.0,12.0,1.0,1.0,1.0,7.0,29.0,29.0,1984.0,1.0,2.0,1.0,2400.0,0.0,5279.906485475616,667860320831-102.0,True,False,under 30,Millennials
667860323373,11,102.0,12.0,1.0,1.0,1.0,5.0,57.0,56.0,1957.0,1.0,2.0,1.0,500.0,0.0,4097.997300139273,667860323373-102.0,True,False,50-59,Boomer
667860400167,11,101.0,12.0,1.0,1.0,1.0,6.0,26.0,25.0,1988.0,1.0,2.0,1.0,800.0,0.0,1390.1643670360672,667860400167-101.0,True,False,under 30,Millennials
667860400804,11,102.0,12.0,1.0,1.0,1.0,6.0,40.0,40.0,1973.0,1.0,2.0,1.0,1600.0,0.0,1459.8588732926355,667860400804-102.0,True,False,40-49,Generation x
667860406394,11,101.0,12.0,1.0,1.0,1.0,7.0,26.0,26.0,1987.0,1.0,2.0,1.0,500.0,0.0,4836.894432180953,667860406394-101.0,True,False,under 30,Millennials
667860406653,11,101.0,12.0,1.0,1.0,1.0,11.0,27.0,27.0,1986.0,1.0,2.0,1.0,6000.0,0.0,6410.472902606904,667860406653-101.0,True,False,under 30,Millennials
667860415116,11,103.0,12.0,1.0,1.0,1.0,6.0,18.0,18.0,1995.0,1.0,2.0,2.0,200.0,0.0,1226.1738891477921,667860415116-103.0,True,False,under 30,Millennials
667860415613,11,101.0,12.0,1.0,1.0,1.0,5.0,31.0,31.0,1982.0,1.0,2.0,1.0,600.0,0.0,4555.203151347367,667860415613-101.0,True,False,30-39,Millennials
667860415613,11,102.0,12.0,1.0,1.0,1.0,3.0,43.0,42.0,1971.0,1.0,2.0,1.0,1500.0,0.0,4555.203151347367,667860415613-102.0,True,False,40-49,Generation x
667860508420,11,101.0,12.0,1.0,1.0,1.0,6.0,21.0,21.0,1992.0,1.0,2.0,1.0,700.0,0.0,1528.2068341850281,667860508420-101.0,True,False,under 30,Millennials
667860508804,11,102.0,12.0,1.0,1.0,1.0,1.0,23.0,22.0,1991.0,1.0,2.0,2.0,100.0,0.0,1614.4057050200047,667860508804-102.0,True,False,under 30,Millennials
667860508804,11,104.0,12.0,1.0,1.0,1.0,2.0,22.0,21.0,1992.0,1.0,2.0,2.0,100.0,0.0,1614.4057050200047,667860508804-104.0,True,False,under 30,Millennials
667860552159,11,103.0,12.0,1.0,1.0,1.0,4.0,28.0,28.0,1985.0,1.0,2.0,1.0,2400.0,0.0,2019.914758867832,667860552159-103.0,True,False,under 30,Millennials
667860552536,11,101.0,12.0,1.0,1.0,1.0,2.0,64.0,63.0,1950.0,1.0,2.0,1.0,9000.0,0.0,5781.422517585919,667860552536-101.0,True,False,60 years and over,Boomer
667860597531,11,101.0,12.0,1.0,1.0,1.0,3.0,56.0,55.0,1958.0,1.0,2.0,1.0,9600.0,0.0,2589.430238054304,667860597531-101.0,True,False,50-59,Boomer
667860604829,11,102.0,12.0,1.0,1.0,1.0,10.0,52.0,52.0,1961.0,1.0,2.0,2.0,10000.0,0.0,6244.189081780907,667860604829-102.0,True,False,50-59,Boomer
667860606381,11,101.0,12.0,1.0,1.0,1.0,10.0,44.0,44.0,1969.0,1.0,2.0,1.0,600.0,0.0,2052.922314955013,667860606381-101.0,True,False,40-49,Generation x
667860609125,11,101.0,12.0,1.0,1.0,1.0,7.0,54.0,54.0,1959.0,1.0,2.0,1.0,10000.0,0.0,5967.721234089324,667860609125-101.0,True,False,50-59,Boomer
667860625772,11,103.0,12.0,1.0,1.0,1.0,3.0,21.0,20.0,1993.0,1.0,2.0,1.0,250.0,0.0,1581.931065340652,667860625772-103.0,True,False,under 30,Millennials
667860689773,11,104.0,12.0,1.0,1.0,1.0,3.0,16.0,15.0,1998.0,1.0,2.0,2.0,101.0,0.0,1372.4807912464614,667860689773-104.0,True,False,under 30,Gen Z
667860723035,11,102.0,12.0,1.0,1.0,1.0,11.0,54.0,54.0,1959.0,1.0,2.0,1.0,500.0,0.0,4191.114798944676,667860723035-102.0,True,False,50-59,Boomer
667860771506,11,102.0,12.0,1.0,1.0,1.0,2.0,53.0,52.0,1961.0,1.0,2.0,1.0,1000.0,0.0,2903.7467909973548,667860771506-102.0,True,False,50-59,Boomer
667860810465,11,104.0,12.0,1.0,1.0,1.0,10.0,29.0,29.0,1984.0,1.0,2.0,2.0,250.0,0.0,1541.9383969571247,667860810465-104.0,True,False,under 30,Millennials
667860814534,11,102.0,12.0,1.0,1.0,1.0,3.0,33.0,32.0,1981.0,1.0,2.0,1.0,500.0,0.0,4402.51646866945,667860814534-102.0,True,False,30-39,Millennials
667860816033,11,102.0,12.0,1.0,1.0,1.0,9.0,45.0,45.0,1968.0,1.0,2.0,2.0,500.0,0.0,6065.329333720221,667860816033-102.0,True,False,40-49,Generation x
667860828933,11,101.0,12.0,1.0,1.0,1.0,1.0,26.0,25.0,1988.0,1.0,2.0,1.0,250.0,0.0,8709.317420112862,667860828933-101.0,True,False,under 30,Millennials
667860847994,11,102.0,12.0,1.0,1.0,1.0,4.0,23.0,23.0,1990.0,1.0,2.0,2.0,101.0,0.0,3032.5234769083568,667860847994-102.0,True,False,under 30,Millennials
667860848483,11,101.0,12.0,1.0,1.0,1.0,10.0,48.0,48.0,1965.0,1.0,1.0,1.0,4000.0,8000.0,3248.921978672089,667860848483-101.0,True,True,40-49,Generation x
667860932173,11,101.0,12.0,1.0,1.0,1.0,6.0,38.0,38.0,1975.0,1.0,2.0,1.0,700.0,0.0,9426.421392076034,667860932173-101.0,True,False,30-39,Generation x
667860988366,11,101.0,12.0,1.0,1.0,1.0,3.0,38.0,37.0,1976.0,1.0,2.0,1.0,3000.0,0.0,4960.445468520912,667860988366-101.0,True,False,30-39,Generation x
667860988458,11,101.0,12.0,1.0,1.0,1.0,4.0,30.0,29.0,1984.0,1.0,2.0,1.0,3000.0,0.0,2669.3276703404817,667860988458-101.0,True,False,30-39,Millennials
667860995431,11,101.0,12.0,1.0,1.0,1.0,11.0,24.0,24.0,1989.0,1.0,2.0,1.0,100.0,0.0,1591.755436996639,667860995431-101.0,True,False,under 30,Millennials
667860995431,11,102.0,12.0,1.0,1.0,1.0,11.0,22.0,22.0,1991.0,1.0,2.0,1.0,200.0,0.0,1290.4361521583141,667860995431-102.0,True,False,under 30,Millennials
